ID,Text,Label,,,,,,,,
1660262413449728001,"Tergulung lidahnya sendiri ternyata. Seperti dulu pernah dia katakan di tahun 2012: ""Orang kalau masuk kekuasaan bisa jadi Iblis"" Pak Mpud, Allah menciptakan manusia itu, laki-laki dan perempuan, sebagaimana firmanNya dalam QS Al Hujurat:13 ""Wahai manusia, sesungguhnya Kami telah menciptakan kamu dari laki-laki dan perempuan...Sesungguhnya yang paling mulia di antara kamu di sisi Allah adalah orang yang paling bertakwa"" Kalau pada akhirnya, ada LGBT, sebagai sebuah anomali atau destruksi jenis kelamin akibat perubahan tata sosial, kontaminasi pergaulan yang membawa dekadensi moralitas manusia, maka pada ayat yang sama, Allah berfirman bahwa, Ketakwaan manusia, niscaya akan mengembalikan perubahan perilaku yang anomali itu kembali menjadi fitrahnya. Sesungguhnya, kewajiban manusia, laki-laki dan perempuan, adalah mengingatkan, membantu memperbaiki kerusakan, kesalahan, dan tidak membiarkan kesesatan terus terjadi di antara sesama manusia. Bukan malah membuat hukumnya sendiri, seakan-akan yang abnormal, yang anomali, yang patut ditolong karena tersesat, malah dianggap sebagai kodrat. Satu-satunya dalam kelompok LGBT, yang berkaitan dengan kodrat, hanyalah quntsa, yaitu manusia yang berfenotipe atau berwujud lahiriah lelaki, tetapi alat kelamin secara anatomi dan fungsi, memiliki kelainan, atau berkembang tidak sempurna, atau berkelamin ganda. Dan quntsa inilah yang harus ditolong melalui tindakan operasi dan terapi hormonal, untuk memenuhi kesejatian, sebagai laki-laki atau sebagai perempuan. Kodrat itu wilayah Tuhan. Bukan wilayah manusia, apalagi manusia yang berubah jadi Iblis gara-gara berkuasa. [URL]",Non-Misogyny,,,,,,,,
1660250151972401153,"Prof [USER] Lesbian,Gay,Bisexual,Transgender itu bukan kodrat, anda profesor masa arti makna kodrat ga faham ? Ketentuan Allah SWT menciptakan manusia Laki dan Perempuan yang berpasang pasangan. Mending sampeyan urus 349T, gimana kelanjutannya ? Pepesan kosong kah ? [URL]",Non-Misogyny,,,,,,,,
1660230187911614465,"[USER] Berarti pendukung LGBT Haram JADDAH, Kodrat itu jadi Lelakii dan Perempuan, LGBT Berarti mengikuti Kesesatan kaum Nabi Luth... Naudzubillah",Non-Misogyny,,,,,,,,
1660220142821969923,"[USER] Manusia Atau Apapun di Dunia Ini,di Ciptakan Allah Sang Pencipta Alam Semesta.Berpasang-Pasangan Serta Berlawanan Sehingga Terjadilah Ke Seimbangan.Laki2 dan Perempuan Itu Jodohnya,Api Kl Semena-Mena,Lawannya Air dan Sebagainya.Jadi Kalau Laki2 Berhubungan dgn Laki,Itu Bkn Kodrat",Non-Misogyny,,,,,,,,
1660214801111601152,"[USER] Termasuk bodoh juga kodrat y prof , Tuhan memberi 2 jenis kelamin . Perempuan Dan laki"" selain itu g Ada .",Non-Misogyny,,,,,,,,
1660204522189504515,"[USER] Yang kodrat itu dia laki-laki semenatar pembawak annya seperti perempuan dari kecil,trus diapun tidak ada ketertarikan kepada jenis kelamin apapun dan tidak melakukan hal yang minyimpang dalam urus sexnya. Ditempat kami dulu ada yg semacam ini.",Non-Misogyny,,,,,,,,
1659731340437389312,"[USER] [USER] [USER] Kodrat perempuan itu hanya ada 3 haid, hamil, menyusui, lain nya bs dipertukarkan, kl kamu pemalas dg opini buruk maskulinitasmu ya sudah memang cuma segitu pengetahuanmu dan kupastikan kamu insecure dg perempuan sekitarmu dg ibumu, saudarimu, teman perempuanmu",Non-Misogyny,,,,,,,,
1656499345657860097,"[USER] [USER] [USER] kodrat perempuan adalah menstruasi, hamil, mengandung, melahirkan, dan menyusui. bekerja dapat dilakukan oleh siapa saja tanpa memandang gender.",Non-Misogyny,,,,,,,,
1656338166528495617,"[USER] [USER] Tpi bang, kodrat perempuan itu kan mengandung, melahirkan, menyusui, menstruasi.",Non-Misogyny,,,,,,,,
1656203128386236416,[USER] Yesss tida ada masalah kalo cowo masakan nya lbh enak Mereka kira itu insulting kita sebagai perempuan kali ya wkwkwkkw nyatanya kita pengen bisa masak bareng sama pacar/suami tanpa embel2 cowo tuh kodrat nya bukan di dapur and so on😀,Non-Misogyny,,,,,,,,
1655959288014319619,"[USER] Lo yang bahaya, orang lahir udah ada kodratnya, ya antara Lelaki dan Perempuan, ga ada yang tiba-tiba jadi Lalapan. Jadi Transgender itumah keluar dari kodrat.",Non-Misogyny,,,,,,,,
1655753297293377538,[USER] [USER] [USER] [USER] Kodrat fitrah laki2 dan perempuan itu lah yang sebenarnya menjadi dasar konstruksi sosial yang sehat dan sesuai sunnatullah. Bukan bikin2 konstruksi sosial seenaknya lalu menciptkan kategori semaunya sendiri. Whedeh,Non-Misogyny,,,,,,,,
1655470869391773696,"Pemahaman yang keliru akan kodrat perempuan harus diluruskan, karena akan sangat berdampak tidak hanya pada keilmuan saja, tetapi juga pada nilai-nilai kemanusiaan. #mubadalahid [URL]",Non-Misogyny,,,,,,,,
1654880112251371520,"Penting siih, pekerjaan rumah kek nyuci masak dll itukan perkara skill dan semua orang bisa. Kodrat perempuan menstruasi, hamil melahirkan dan menyusui",Non-Misogyny,,,,,,,,
1654110192269946886,"Baru perempuan minta ""hey, bapak... Bantu kami ya mengurus anak dan rumah tangga,"" laki-laki muslim sudah teriak tegang urat syaraf bilang bahwa kodrat perempuan itu melahirkan, mengurus anak dan rumah.",Non-Misogyny,,,,,,,,
1653909925909905408,"Soal ""more fatherhood"" udah dari jaman dulu feminis koar2 buat bagi tugas yg adil biar peran ayah tetap ada di rumah tangga. Tapi kaum konservatif kayak kalian ini yg masih suka bacot kalo melayani/mengasihi, tugas domestik, dan ngurus anak itu cuma ""tugas dan kodrat perempuan""",Non-Misogyny,,,,,,,,
1653736236367118336,"[USER] Feminis menuntut kesetaraan gender, sedangkan laki2 dan perempuan tidak akan pernah setara dalam hal apapun karena kodrat laki2 dan perempuan beda2, 2 gender ini juga beda dalam hal kelemahan dan kelebihan.",Benevolent Misogyny,,,,,,,,
1653564863460052994,[USER] [USER] Padahal mah itu basic life skill. Anjing lah bangsat emosi gw kerjaan rumah selalu apa2 cewe mulu yg disuruh2 padahal mah bkn kodrat ANJ SEMUA LAKI PEREMPUAN BISA KERJAIN KERJAAN RUMAH!! PEREMPUAN BUKAN BABU😤😤,Non-Misogyny,,,,,,,,
1653545605866876928,[USER] Pernah baca kalo perempuan ga bisa di jadiin Nabi krn secara logika aja dengan kodrat perempuan kalo hamil dan melahirkan ga mungkin bisa maju ke medan perang. Dimana zaman dulu tuh sering perang gt kan kaya di kisah Rasul aja kan banyak perang nya *cmiww,Benevolent Misogyny,,,,,,,,
1653398666030485505,"[USER] [USER] Gak tau darimana asal usul orang bilang kodrat perempuan itu pekerjaan rumah, gak tahu siapa dan pengen gue tonjok pemahaman keak gitu harus hancurkan🙏",Non-Misogyny,,,,,,,,
1653398146737926144,"[USER] Gue berumah tangga udah 7 tahun, hampir semua pekerjaan rumah tangga gue bisa kerjain dan memang lebih sering gue yang ngerjain di rumah. Mandiin anak, nyebokin, nyuapin, nyuci piring, dll. Cuma 2 tugas perempuan yang gue gak bisa kerjakan karena kodrat. Melahirkan &amp; Menyusui.",Non-Misogyny,,,,,,,,
1653368273000632320,[USER] Kurang diapresiasi krn dianggap itu uda kodrat perempuan,Non-Misogyny,,,,,,,,
1653308843680763904,"[USER] [USER] [USER] No feminist tau benar peran dan fungsi, di sini banyak yg salah paham mengenai kodrat. Misal, kodrat perempuan itu di dapur, laki-laki itu nyari duit, padahal itu gak ada hubungannya dengan kodrat. Kodrat itu misal, perempuan punya payudara.",Non-Misogyny,,,,,,,,
1674743904812531712,"not me thinking barou sama kagami bakal jadi bestie trus surfing bareng while their bfs aka kuni sama ao nonton mereka di pinggir pantai sambil makan ""kok kalian bisa pacaran?"" ""dia kayak tipe istri idaman gue."" (IDK WHOS WHO tapi barou sama kagami itu malewife banget anjrit) [URL]",Non-Misogyny,,,,,,,,
1674062660009172996,"[USER] Yeess...beli gitar idaman, pulangnya sok kalem, jalan juga sok kalem sambil gandeng anak, istri ngikutin di belakang senyum2 tahunya vidioin. Lihat vidionya malu sendiri, kelihatan banget girangnya meski sok cool, kalemnya kelihatan palsuh 😭",Non-Misogyny,,,,,,,,
1674040547143749635,"kelamaan diruma kenapa suka kepikiran how to be istri idaman, solihah yang amat dicintai suaminya dan jadi the best mom😭😭",Non-Misogyny,,,,,,,,
1673314518120931328,[USER] Hmm istri idaman,Non-Misogyny,,,,,,,,
1673155966471393280,[USER] Aduh makin di sayang nih... selalu memberikan yang terbaik dan kenyamanan tuk pasangan nya😍🥺 calon istri idaman bgt nih🥰🫶,Non-Misogyny,,,,,,,,
1672825535695835137,"Serem sih banyak bgt diluar sana yg menerima lamaran laki2 ga dikenal terus mutusin pacar sendiri cuma krn kebelet nikah ataupun nikahin cewe yg ga dikenal hanya karena keliatannya 'memenuhi kriteria calon istri idaman' padahal gaada rasa, ga cinta, kenal bgt juga belum.",Non-Misogyny,,,,,,,,
1672824882823041025,"Pentingnya nikah ga hanya mikir perkara status tapi harus milih orang yg disayang, bukan cuma sekedar ""Wah ini dia calon istri idaman! Bisa masak, mau ngelakuin house chores, taat agama rajin ibadah, Masya Allah calon istri idaman. Ayo kita nikah! 😍"" padahal ga demen2 banget.",Non-Misogyny,,,,,,,,
1672818087937347584,[USER] Iklan terselubung...CALON ISTRI IDAMAN.. 🤭🤭,Non-Misogyny,,,,,,,,
1672811948487110660,Yumi lagi masaakkkk~ Udah kaya istri idaman kalian belum nih?? ☺️🤭 #FoodyYumi [URL],Non-Misogyny,,,,,,,,
1672620299060391937,5. Suami Idaman x Istri Setan [URL],Non-Misogyny,,,,,,,,
1672584864997183488,"[USER] sikap tenang je2 emang idaman sih. cuman plis lah je, ga mikir tah respon kayak gini malah jadi sifat ngemanjain dan seolah nutup mata sama kesalahan istri? ada baiknya digimanain gitu loh biar ada efek ketabok tanpa ditabok pake tangan gitu. dia jadi ngegampangin nanti loh😭",Non-Misogyny,,,,,,,,
1672165397993488385,Ketika janda pirang jadi idaman. Istri orangpun tidak mau ketinggalan.,Hostile Misogyny,,,,,,,,
1671768355794223104,"[USER] Lain emang terurus. Dr makan, pakaian, istri idaman udah ada di bulan udah pasti tu. Penyayang, suka manjain, diurusin lakinya dlu mau kmn pergi. Baju di siapin 😍 klo sakit perhatiin, diingetin, dikasih obat. Emang udah Bagus sm dy mas.",Benevolent Misogyny,,,,,,,,
1671767344526540802,"[USER] Ecieeehhh... Istri idaman bgt gak tuh laki mo kerja udah diprepare duluan.. Perut kenyang, hati bahagia",Benevolent Misogyny,,,,,,,,
1671561262550089728,[USER] Gak salah si istri [USER] idaman🥵,Non-Misogyny,,,,,,,,
1671445033172733953,"Liat2 postingan Jeje, yaowoh .. sering posting tentang shanaz, pas wedding anniv dikasih kue, diposting.. idaman smua istri ditreat kek gtu gaseh? Sumpah ! 😪😪",Non-Misogyny,,,,,,,,
1671167577819877376,"[USER] Sumpah jadi kasihan sama jeje dia suami idaman, trs beberapa kali maafin istri nya tanpa koar2. Ini jeje versi mama gigi nya sih 😭",Non-Misogyny,,,,,,,,
1669926387581603847,[USER] Istri idaman ODGJ (orang dg gaji jogja),Non-Misogyny,,,,,,,,
1669918444006039559,[USER] istri idaman dari tahun 2019,Non-Misogyny,,,,,,,,
1669490642005942272,"[USER] Kamu sungguh benar-benar wanita yang begitu luar biasa sangat-sangat sempurna kamu sungguh benar-benar wanita serta istri idaman 😘😘😘😘😘,aku ewe kamu ya aku puasin kamu ya 😘😘😘😘😘😘",Benevolent Misogyny,,,,,,,,
1668997030323134464,72. Calon istri idaman [URL],Non-Misogyny,,,,,,,,
1668868367867064321,"[USER] mamih mau belajar masakin ges, biar jadi istri idaman dan mantu kesayangan 🤤😎",Benevolent Misogyny,,,,,,,,
1668742640073060357,"Lagi ngecek ep 6 udah up belum di viu, eh malah disuguhin mba yeon mode istri idaman😭 suka pas scene dajeong ngepel ngepel berasa liat gambaran masa depan🤭 [URL]",Non-Misogyny,,,,,,,,
1668589916157276160,"[USER] disaat cewe lain galau curhat nya di sosmed, nangis nangis ampe di story in. mama gigi curhat nangis nya only di hamparan sajdah... masya allah... mama gigi istri idaman bgt... 😭",Benevolent Misogyny,,,,,,,,
1668586143544385536,"Maafkan aku jika bukan spek istri idaman mu, Karena aku cuma bisa masak Sayur terus😂😂🤣 MET makan malam [URL]",Non-Misogyny,,,,,,,,
1668282028016668672,"Tanyarl 💚 Tolong yakinin aku, klo ISTRI SAH lebih baik dari wanita idaman lain yang sedang ditaksir suami, walopun kenyataannya WIL itu lebih cantik lebih seksi lebih besar dadanya lebih montok daripada aku istri sahnya 😭",Non-Misogyny,,,,,,,,
1668193491095273472,"[57.] [URL] Gila sih archie nih definisi suami idaman istri banget, suka banget sama alur ceritanya 10000/10.",Non-Misogyny,,,,,,,,
1668122693961670656,"aku dirumah tu berasa simulasi istri idaman momong adek sepupu yg masih bayik sambil masak kolak, nyapu sambil gendong bayik, nyuapin sambil ajak main keluar KEK WOII NII KALO STRANGER YG LIAT MUNGKIN BENERAN NGIRA AKU DAH PUNYA ANAK BENERAN DEH😭😭",Non-Misogyny,,,,,,,,
1668073786292457472,"[USER] kataku mending cewek c, nder. udah kembang desa, suka anak kecil lagi aduh istri idaman gak sih? 🙏",Benevolent Misogyny,,,,,,,,
1667861405360586752,"Semua yg disampaikan Sri Mulyani Indrawati itu betul, sesuai dengan teori2 yg diajarkan NEOKOLIM, jika ini ujian ke sarjanaan, jawaban seperti ini patut memperoleh nilai A plus, summa Cum Laude untuk mata kuliah ajaran NEOKOLIM Tapi kecerdasan itu bukan tahu segala hal tanpa mempertanyakannya, melainkan justru mempertanyakan segala hal yang kita pikir kita tahu... Doktrin pendidikan Global ini adalah mencetak para sarjana termasuk para doktor, professor, para pakar yang hampir semuanya cuma pinter text book sesuai dengan teori yang diajarkan oleh otoritas Global, ga ada yang mempertanyakan Sistem untuk mencari kebenaran Sekarang kita gali kebenaran atau ketidak benaran solusi pembayaran Hutang yang disampaikan ibu MENKEU itu Pertama Hutang kita masih aman, aman buat SIAPA? aman buat rakyat atau aman buat para elit Asing si pemberi hutang? Soalnya tadi disebut aman karena setiap jatuh tempo kita masih sanggup bayar ... itu adalah idaman bagi para elit Global (Tertib bayar hutang) Bagi mereka kondisi yang paling ideal adalah jika ada pejabat pemerintahan yang bisa menjamin, memastikan bayar hutang tepat waktu... Kemudian disebut soal Revolving, ada banyak model revolving credit facility, model yang paling sederhana adalah model kartu kredit, bisa ditarik dan digunakan kapan saja selama tidak mentok plafon, yang penting bayar bulanan, nah kalau fasilitas seperti ini digunakan untuk membayar Hutang, namanya gali lobang tutup lobang Atau kita ambil contoh lain lagi dari model revolving credit. Misalnya rakyat dikasih kredit 100 juta rupiah, tiap bulan cuma bayar bunganya doang, misalnya sejuta... sejuta, setelah 12 bulan dilunasi yang 100juta lalu diperpanjang kasih kredit lagi 100juta, jadi cuma plas plus utang doang, itu adalah idaman para pengusaha kurang modal. Pengusaha yang punya modal, pasti ga mau, karena sama saja kerja keras buat Bank... bayar bunga taruhlah 12% memang laba bersihnya berapa? Udah habis donk kegerus buat Bank, apalagi Revolving adalah perpanjang Hutang terus, cuma kerja buat para Bankir, mending saya dagang rokok aja bos... Kenapa elit Global kasih fasilitas Revolving? Karena mereka memang ga mengincar pengembalian Hutang pokoknya, karena pokoknya itu kan hanya hasil penggandaan uang secara elektronik di perbankan (duit siluman) jadi yang mereka incer memang pembayaran bunganya, itu yang masuk kantong mereka. 373 Triliun per tahun Kemudian Aman karena Ratio GDP atau PDB... nah ini sesuai dengan judul kita... itulah alasan yang diajarkan NEOKOLIM lewat teori-teori di sekolah... Katanya kalau ngomong harus pake data? Oke sekarang kita rakyat jelata, tukang becak dan tukang sayur kasih data yang tak terbantahkan, bahwa GDP adalah Alasan PALSU agar kita ber Hutang. Kita lihat data publik, GDP per kapita Indonesia adalah $4,135 ini artinya APA? kita Kurs kan dulu jika asumsi 14.200 adalah 58.7 juta rupiah per tahun, lalu kita bagi 12, jadi berdasarkan data resmi, pendapatan penduduk indonesia rata-rata 4.8 juta rupiah per bulan per orang, tapi kan dirumah tidak semua orang itu bekerja, taruhlah 1 orang suami, 1 istri dan 2 anak, dianggap memiliki Penghasilannya 19.5 juta rupiah perbulan (4 orang) per keluarga... Coba liat saudara2 kita di papua, apakah penghasilannya 19.5 juta rupiah per bulan per keluarga? Atau saudara2 kita di NTT? Apakah penghasilannya juga 19.5 juta rupiah per bulan per keluarga? 🤣 Karena didalam GDP itu, pendapatan Perusahaan Asing juga dianggap sebagai pendapatan Domestik, jadi Hanya Nampaknya BAGUS, padahal yang menikmati bukan orang Indonesia... inilah AKAL-AKALAN NEOKOLIM Contohnya yah seperti perusahaan - perusahaan asing itu Freeport, tahun 1967 alasannya untuk meningkatkan GDP, memang bener GDP NAIK tapi itu indikator PALSU, karena yang nikmati yah dia - dia lagi, GDP NAIK tapi Rakyatnya TETAP MISKIN...",Non-Misogyny,,,,,,,,
1667768250376286209,Nasib tragis menimpa seorang istri yang tewas ditangan suaminya sendiri. Korban seorang ibu rumah tangga (IRT) tewas dibunuh suaminya sendiri di Ogan Komering Ulu (OKU) lantaran dituduh memiliki pria idaman lain (PIL). [URL],Non-Misogyny,,,,,,,,
1667541024334557184,Dia bakalan jdi istri idaman para habibi dimasa depan ❤ #NabilaAtBRIKancaCirebon #nabilataqiyyah,Non-Misogyny,,,,,,,,
1667499360311975938,[USER] Eh eh istri idaman kyahhh,Non-Misogyny,,,,,,,,
1667479224150790147,"aku jadi gagah &amp; menli, ada yg mau aku piting? 👀 btw asayang ini talented banget ya! bisa gambar bisa juga jadi istri idaman 😭💙",Benevolent Misogyny,,,,,,,,
1667440660922904576,"2. Park Haneul Kaveh main, katanya kaveh cantik terus idaman dia banget. ""Sumpah, kaveh cantik banget anjinggg istri gue tuh"" katanya, sampe zin MUAK dengernya. kaveh dia juga C6 kok, dia kadang suka iri liat fanart kavetham karena ""harusnya kaveh sama gue💔"" [URL]",Non-Misogyny,,,,,,,,
1667402782138331138,"[USER] Andin kan istri idaman Mak , makanya Aldebaran syg bngttttttt 🙂 obatnya jg bkn sembarang obat",Non-Misogyny,,,,,,,,
1667379233696681984,"[USER] Nggak sekalian ama si kiki aja bu bengek, kn kiki 24 jam jagain askara,, istri idaman bukan, kiki naik tahta jadi bu boss",Benevolent Misogyny,,,,,,,,
1667350638177693696,[USER] Istri idaman [URL],Non-Misogyny,,,,,,,,
1666756315992162304,incoming video suami idaman pasang badan untuk istri + dakwah gratis + saya maafkan kalian semua,Non-Misogyny,,,,,,,,
1666219663062347778,"Istri idaman bgt ini, suami dibawain rokok, subhanalove 😍😀 [URL]",Benevolent Misogyny,,,,,,,,
1665991305011552256,Cosplay jadi istri idaman [URL],Non-Misogyny,,,,,,,,
1665941488453431297,"[USER] Cantik, sholeha istri idaman 😍😍😍",Benevolent Misogyny,,,,,,,,
1665468277710114817,[USER] Ini ada mangots istri idaman ga banyak syarat. [URL],Benevolent Misogyny,,,,,,,,
1665366367879540736,[USER] Istri idaman,Non-Misogyny,,,,,,,,
1664905031596888068,"[USER] [USER] setuju. imo, org pacaran aja kalau ldr-an cuma texting udah rawan kan? apa lagi ini ldm, si suami juga gak gentle berani main sama wanita idaman lain posisi masih jadi suami orang. ibaratnya kalau suami tegas, pasti istri &amp; anak mau ngikut dong, bukannya malah selingkuh.",Non-Misogyny,,,,,,,,
1664859154694168576,APAPUN AKAN DENIS LAKUIN UNTUK ISTRI TERCINTA!! Sungguh suami idaman🥰 NAMIRA MENYAMAR!! Apakah rencana yang ingin dia lakukan bersama Fadil?🔥 #BidadariSurgamu Setiap Hari Pkl. 18.10 WIB hanya di [USER] 👌 #SinetronSCTV #EssJay #SinemArt #SCTV [URL],Non-Misogyny,,,,,,,,
1664858889857437696,Rak piring viral idaman istri 🔗: [URL] [URL],Non-Misogyny,,,,,,,,
1664725375505817600,"[USER] Uh mantap istri nya bang body idaman ku,ikut crot yah sanhe liat nya",Non-Misogyny,,,,,,,,
1664620670813376515,"Masih soal GDP / PDB Semua yg disampaikan Sri Mulyani itu betul, krn sesuai dengan teori2 yg diajarkan NEOKOLIM, jika ini ujian ke sarjanaan, jawaban seperti Sri Mulyani ini patut memperoleh nilai A plus, summa Cum Laude untuk mata kuliah ajaran NEOKOLIM Tapi kecerdasan itu bukan tahu segala hal tanpa mempertanyakannya, melainkan justru mempertanyakan segala hal yang kita pikir kita tahu... Doktrin pendidikan Global ini adalah mencetak para sarjana termasuk para doktor, professor, para pakar yang hampir semuanya cuma pinter text book sesuai dengan teori yang diajarkan oleh otoritas Global, ga ada yang mempertanyakan Sistem untuk mencari kebenaran Sekarang kita gali kebenaran atau ketidak benaran solusi pembayaran Hutang yang disampaikan ibu MENKEU itu Pertama Hutang kita masih aman, aman buat SIAPA? aman buat rakyat atau aman buat para elit Asing si pemberi hutang? Soalnya disebut aman karena setiap jatuh tempo kita masih sanggup bayar ... itu adalah idaman bagi para elit Global (Tertib bayar hutang) Bagi mereka kondisi yang paling ideal adalah jika ada pejabat pemerintahan yang bisa menjamin, memastikan bayar hutang tepat waktu... Kemudian disebut SMI soal Revolving, ada banyak model revolving credit facility, model yang paling sederhana adalah model kartu kredit, bisa ditarik dan digunakan kapan saja selama tidak mentok plafon, yang penting bayar bulanan, nah kalau fasilitas seperti ini digunakan untuk membayar Hutang, namanya gali lobang tutup lobang Kenapa elit Global memberikan fasilitas Revolving? Karena mereka memang ga mengincar pengembalian Hutang pokoknya, karena pokoknya itu kan hanya hasil penggandaan uang secara elektronik di perbankan (duit siluman) jadi yang mereka incer memang pembayaran bunganya, itu yang masuk kantong mereka. 373 Triliun per tahun Kemudian SMI mengatakan Aman karena Ratio GDP atau PDB... nah ini sesuai dengan judul kita... itulah alasan yang diajarkan NEOKOLIM lewat teori-teori di sekolah... Katanya kalau ngomong harus pake data? Oke sekarang kita rakyat jelata, tukang becak dan tukang sayur kasih data yang tak terbantahkan, bahwa GDP adalah Alasan PALSU agar kita ber Hutang. Kita lihat data publik, GDP per kapita Indonesia adalah $4,135 ini artinya APA? kita Kurs kan dulu jika asumsi 14.200 adalah 58.7 juta rupiah per tahun, lalu kita bagi 12, jadi berdasarkan data resmi, pendapatan penduduk indonesia rata-rata 4.8 juta rupiah per bulan per orang, tapi FAKTA nya kan dirumah tidak semua orang itu bekerja, taruhlah 1 orang suami, 1 istri dan 2 anak, dianggap memiliki Penghasilannya 19.5 juta rupiah perbulan (4 orang) per keluarga... Coba liat saudara2 kita di papua, apakah penghasilannya 19.5 juta rupiah per bulan per keluarga? Atau saudara2 kita di NTT? Apakah penghasilannya juga 19.5 juta rupiah per bulan per keluarga? 🤣 Karena didalam GDP itu, pendapatan Perusahaan Asing juga spt perusahaan Tambang dlsb dianggap sebagai pendapatan Domestik daerah, jadi Hanya Nampaknya BAGUS, padahal yang menikmati bukan orang Indonesia... inilah AKAL-AKALAN NEOKOLIM Contohnya yah seperti perusahaan - perusahaan asing itu Freeport, tahun 1967 alasannya untuk meningkatkan GDP, memang bener GDP NAIK tapi itu indikator PALSU, karena yang nikmati yah dia - dia lagi, GDP NAIK tapi Rakyatnya TETAP MISKIN...",Non-Misogyny,,,,,,,,
